name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,sandboxEffect,sandboxParameters,prodEffect,prodParameters
fc47609f-4d9b-4aed-806b-446816cc63a3,,BuiltIn,Security Center,[Preview]: ChangeTracking extension should be installed on your Linux Arc machine,"Install ChangeTracking Extension on Linux Arc machines to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitoring Agent.",NIS2_AM._Asset_Management_9,NIS2-Preview: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,"{""listOfApplicableLocations-1"":[""australiasoutheast"",""australiaeast"",""brazilsouth"",""canadacentral"",""centralindia"",""centralus"",""eastasia"",""eastus2euap"",""eastus"",""eastus2"",""francecentral"",""japaneast"",""koreacentral"",""northcentralus"",""northeurope"",""norwayeast"",""southcentralus"",""southeastasia"",""switzerlandnorth"",""uaenorth"",""uksouth"",""westcentralus"",""westeurope"",""westus"",""westus2""]}",AuditIfNotExists,"{""listOfApplicableLocations-1"":[""australiasoutheast"",""australiaeast"",""brazilsouth"",""canadacentral"",""centralindia"",""centralus"",""eastasia"",""eastus2euap"",""eastus"",""eastus2"",""francecentral"",""japaneast"",""koreacentral"",""northcentralus"",""northeurope"",""norwayeast"",""southcentralus"",""southeastasia"",""switzerlandnorth"",""uaenorth"",""uksouth"",""westcentralus"",""westeurope"",""westus"",""westus2""]}"
8893442c-e7cb-4637-bab8-299a5d4ed96a,,BuiltIn,Security Center,[Preview]: ChangeTracking extension should be installed on your Linux virtual machine,"Install ChangeTracking Extension on Linux virtual machines to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitoring Agent.",NIS2_AM._Asset_Management_9,NIS2-Preview: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
a7f5e735-d212-4c32-9229-d12bffbc7e00,,BuiltIn,Security Center,[Preview]: ChangeTracking extension should be installed on your Windows Arc machine,"Install ChangeTracking Extension on Windows Arc machines to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitoring Agent.",NIS2_AM._Asset_Management_9,NIS2-Preview: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
221aac80-54d8-484b-83d7-24f4feac2ce0,,BuiltIn,Security Center,[Preview]: ChangeTracking extension should be installed on your Windows virtual machine,"Install ChangeTracking Extension on Windows virtual machines to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitoring Agent.",NIS2_AM._Asset_Management_9,NIS2-Preview: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
672fe5a1-2fcd-42d7-b85d-902b6e28c6ff,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines,"Install Guest Attestation extension on supported Linux virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Linux virtual machines.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIS2_AM._Asset_Management_4,NIST_CSF_v2.0_PR.PS_04","MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIS2-Preview: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-672fe5a1-2fcd-42d7-b85d-902b6e28c6ff),NIST CSF V2: AuditIfNotExists (default: effect-672fe5a1-2fcd-42d7-b85d-902b6e28c6ff)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
a21f8c92-9e22-4f09-b759-50500d1d2dda,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines scale sets,"Install Guest Attestation extension on supported Linux virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation.  This assessment applies to Trusted Launch and Confidential Linux virtual machine scale sets.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29","MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesScaleSetsMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-a21f8c92-9e22-4f09-b759-50500d1d2dda)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1cb4d9c2-f88f-4069-bee0-dba239a57b09,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines,"Install Guest Attestation extension on supported virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machines.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIS2_AM._Asset_Management_4","MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIS2-Preview: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-1cb4d9c2-f88f-4069-bee0-dba239a57b09)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f655e522-adff-494d-95c2-52d4f6d56a42,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines scale sets,"Install Guest Attestation extension on supported virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machine scale sets.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,EU_2555_(NIS2)_2022_7,ISO_IEC_27001_2022_7.5.3","MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesScaleSetsMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-f655e522-adff-494d-95c2-52d4f6d56a42),ISO/IEC 27001 2022: AuditIfNotExists (default: effect-f655e522-adff-494d-95c2-52d4f6d56a42)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
13a6c84f-49a5-410a-b5df-5b880c3fe009,,BuiltIn,Security Center,[Preview]: Linux virtual machines should use only signed and trusted boot components,"All OS boot components (boot loader, kernel, kernel drivers) must be signed by trusted publishers. Defender for Cloud has identified untrusted OS boot components on one or more of your Linux machines. To protect your machines from potentially malicious components, add them to your allow list or remove the identified components.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIS2_PV._Posture_and_Vulnerability_Management_5,NIST_CSF_v2.0_PR.PS_04","MCSB: AuditIfNotExists (default: LinuxVirtualMachineShouldUseSignedAndTrustedBootComponentEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIS2-Preview: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-13a6c84f-49a5-410a-b5df-5b880c3fe009),NIST CSF V2: AuditIfNotExists (default: effect-13a6c84f-49a5-410a-b5df-5b880c3fe009)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
af99038c-02fd-4a2f-ac24-386b62bf32de,,BuiltIn,Security Center,[Preview]: Machines should have ports closed that might expose attack vectors,"Azure's Terms Of Use prohibit the use of Azure services in ways that could damage, disable, overburden, or impair any Microsoft server, or the network. The exposed ports identified by this recommendation need to be closed for your continued security. For each identified port, the recommendation also provides an explanation of the potential threat.",EU_2555_(NIS2)_2022_21,NIS2-EU-2022: AuditIfNotExists (default: effect-af99038c-02fd-4a2f-ac24-386b62bf32de),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
97566dd7-78ae-4997-8b36-1c7bfe0d8121,,BuiltIn,Security Center,[Preview]: Secure Boot should be enabled on supported Windows virtual machines,"Enable Secure Boot on supported Windows virtual machines to mitigate against malicious and unauthorized changes to the boot chain. Once enabled, only trusted bootloaders, kernel and kernel drivers will be allowed to run. This assessment applies to Trusted Launch and Confidential Windows virtual machines.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIS2_PV._Posture_and_Vulnerability_Management_5,NIST_CSF_v2.0_PR.DS","MCSB: Audit (default: SecureBootShouldBeEnabledOnSupportedWindowsVirtualMachinesMonitoringEffect),MCSB-V2: Audit (Policy Default),NIS2-Preview: Audit (Policy Default),NIS2-EU-2022: Audit (default: effect-97566dd7-78ae-4997-8b36-1c7bfe0d8121),NIST CSF V2: Audit (default: effect-97566dd7-78ae-4997-8b36-1c7bfe0d8121)","parameter: Audit,Disabled",Audit,,Audit,
1c30f9cd-b84c-49cc-aa2c-9288447cc3b3,,BuiltIn,Security Center,[Preview]: vTPM should be enabled on supported virtual machines,"Enable virtual TPM device on supported virtual machines to facilitate Measured Boot and other OS security features that require a TPM. Once enabled, vTPM can be used to attest boot integrity. This assessment only applies to trusted launch enabled virtual machines.","Azure_Security_Benchmark_v3.0_PV-4,EU_2555_(NIS2)_2022_21,NIS2_PV._Posture_and_Vulnerability_Management_5","MCSB: Audit (default: VtpmShouldBeEnabledOnSupportedVirtualMachinesMonitoringEffect),MCSB-V2: Audit (Policy Default),NIS2-Preview: Audit (Policy Default),NIS2-EU-2022: Audit (default: effect-1c30f9cd-b84c-49cc-aa2c-9288447cc3b3)","parameter: Audit,Disabled",Audit,,Audit,
4f11b553-d42e-4e3a-89be-32ca364cad4c,,BuiltIn,Security Center,A maximum of 3 owners should be designated for your subscription,It is recommended to designate up to 3 subscription owners in order to reduce the potential for breach by a compromised owner.,"Azure_Security_Benchmark_v3.0_PA-1,NIST_SP_800-53_R5_AC-2,NIST_SP_800-53_R5_AC-6,NIST_SP_800-53_R5_AC-6(7)","MCSB: AuditIfNotExists (default: identityDesignateLessThanOwnersMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
501541f7-f7e7-4cd6-868c-4190fdad3ac9,,BuiltIn,Security Center,A vulnerability assessment solution should be enabled on your virtual machines,"Audits virtual machines to detect whether they are running a supported vulnerability assessment solution. A core component of every cyber risk and security program is the identification and analysis of vulnerabilities. Azure Security Center's standard pricing tier includes vulnerability scanning for your virtual machines at no extra cost. Additionally, Security Center can automatically deploy this tool for you.","Azure_Security_Benchmark_v3.0_PV-5,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,EU_2555_(NIS2)_2022_7,ISO_IEC_27001_2022_10.2,ISO_IEC_27001_2022_9.1,NIST_CSF_v2.0_DE.CM_09,NIST_CSF_v2.0_GV.SC_07,NIST_CSF_v2.0_ID.RA_07,NIST_SP_800-53_R5_RA-5,NIST_SP_800-53_R5_SI-2","MCSB: AuditIfNotExists (default: serverVulnerabilityAssessmentEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-501541f7-f7e7-4cd6-868c-4190fdad3ac9),NIST CSF V2: AuditIfNotExists (default: effect-501541f7-f7e7-4cd6-868c-4190fdad3ac9),ISO/IEC 27001 2022: AuditIfNotExists (default: effect-501541f7-f7e7-4cd6-868c-4190fdad3ac9)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
9daedab3-fb2d-461e-b861-71790eead4f6,,BuiltIn,Security Center,All network ports should be restricted on network security groups associated to your virtual machine,Azure Security Center has identified some of your network security groups' inbound rules to be too permissive. Inbound rules should not allow access from 'Any' or 'Internet' ranges. This can potentially enable attackers to target your resources.,"Azure_Security_Benchmark_v3.0_NS-1,EU_2555_(NIS2)_2022_21,NIS2_PV._Posture_and_Vulnerability_Management_5,NIST_SP_800-53_R5_AC-4,NIST_SP_800-53_R5_SC-7,NIST_SP_800-53_R5_SC-7(3)","MCSB: AuditIfNotExists (default: nextGenerationFirewallMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default),NIS2-Preview: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-9daedab3-fb2d-461e-b861-71790eead4f6)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
8ac833bd-f505-48d5-887e-c993a1d3eea0,,BuiltIn,Security Center,API endpoints in Azure API Management should be authenticated,API endpoints published within Azure API Management should enforce authentication to help minimize security risk. Authentication mechanisms are sometimes implemented incorrectly or are missing. This allows attackers to exploit implementation flaws and to access data. Learn More about the OWASP API Threat for Broken User Authentication here: https://learn.microsoft.com/azure/api-management/mitigate-owasp-api-threats#broken-user-authentication,Azure_Security_Benchmark_v3.0_IM-4,"MCSB: AuditIfNotExists (Policy Default),MCSB-V2: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
c8acafaf-3d23-44d1-9624-978ef0f8652c,,BuiltIn,Security Center,API endpoints that are unused should be disabled and removed from the Azure API Management service,"As a security best practice, API endpoints that haven't received traffic for 30 days are considered unused and should be removed from the Azure API Management service. Keeping unused API endpoints may pose a security risk to your organization. These may be APIs that should have been deprecated from the Azure API Management service but may have been accidentally left active. Such APIs typically do not receive the most up to date security coverage.",Azure_Security_Benchmark_v3.0_AM-3,"MCSB: AuditIfNotExists (Policy Default),MCSB-V2: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0e246bcf-5f6f-4f87-bc6f-775d4712c7ea,,BuiltIn,Security Center,Authorized IP ranges should be defined on Kubernetes Services,Restrict access to the Kubernetes Service Management API by granting API access only to IP addresses in specific ranges. It is recommended to limit access to authorized IP ranges to ensure that only applications from allowed networks can access the cluster.,"Azure_Security_Benchmark_v3.0_NS-2,NIST_SP_800-53_R5_AC-4,NIST_SP_800-53_R5_SC-7,NIST_SP_800-53_R5_SC-7(3)","MCSB: Audit (default: kubernetesServiceAuthorizedIPRangesEnabledMonitoringEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: Audit (Policy Default)","parameter: Audit,Disabled",Audit,,Audit,
a7aca53f-2ed4-4466-a25e-0b45ade68efd,,BuiltIn,Security Center,Azure DDoS Protection should be enabled,DDoS protection should be enabled for all virtual networks with a subnet that is part of an application gateway with a public IP.,"Azure_Security_Benchmark_v3.0_NS-5,NIST_SP_800-53_R5_SC-5","MCSB: AuditIfNotExists (default: vnetEnableDDoSProtectionMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
2913021d-f2fd-4f3d-b958-22354e2bdbcb,,BuiltIn,Security Center,Azure Defender for App Service should be enabled,"Azure Defender for App Service leverages the scale of the cloud, and the visibility that Azure has as a cloud provider, to monitor for common web app attacks.","Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIST_SP_800-53_R5_AC-2(12),NIST_SP_800-53_R5_AU-12,NIST_SP_800-53_R5_AU-12(1),NIST_SP_800-53_R5_AU-6,NIST_SP_800-53_R5_AU-6(4),NIST_SP_800-53_R5_AU-6(5),NIST_SP_800-53_R5_IR-4,NIST_SP_800-53_R5_IR-5,NIST_SP_800-53_R5_RA-5,NIST_SP_800-53_R5_SI-2,NIST_SP_800-53_R5_SI-4","MCSB: AuditIfNotExists (default: appServicesAdvancedThreatProtectionMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-2913021d-f2fd-4f3d-b958-22354e2bdbcb)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
7fe3b40f-802b-4cdd-8bd4-fd799c948cc2,,BuiltIn,Security Center,Azure Defender for Azure SQL Database servers should be enabled,"Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,ISO_IEC_27001_2022_10.2,ISO_IEC_27001_2022_7.5.3,ISO_IEC_27001_2022_9.1,ISO_IEC_27001_2022_9.3.3,NIS2_PV._Posture_and_Vulnerability_Management_5,NIST_CSF_v2.0_GV.SC_07,NIST_CSF_v2.0_PR.PS_05,NIST_SP_800-53_R5_AC-2(12),NIST_SP_800-53_R5_AU-12,NIST_SP_800-53_R5_AU-12(1),NIST_SP_800-53_R5_AU-6,NIST_SP_800-53_R5_AU-6(4),NIST_SP_800-53_R5_AU-6(5),NIST_SP_800-53_R5_IR-4,NIST_SP_800-53_R5_IR-5,NIST_SP_800-53_R5_RA-5,NIST_SP_800-53_R5_SI-2,NIST_SP_800-53_R5_SI-4","MCSB: AuditIfNotExists (default: sqlServersAdvancedDataSecurityMonitoringEffect),MCSB-V2: AuditIfNotExists (Policy Default),NIST-800-53: AuditIfNotExists (Policy Default),NIS2-Preview: AuditIfNotExists (Policy Default),NIS2-EU-2022: AuditIfNotExists (default: effect-7fe3b40f-802b-4cdd-8bd4-fd799c948cc2),NIST CSF V2: AuditIfNotExists (default: effect-7fe3b40f-802b-4cdd-8bd4-fd799c948cc2),ISO/IEC 27001 2022: AuditIfNotExists (default: effect-7fe3b40f-802b-4cdd-8bd4-fd799c948cc2)","parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
